Season,Game_Type,Date,Away_Team,Away_Score,Home_Team,Home_Score,Ended,Attendance,Game_Length,Game_Notes
1924,RS,1924-02-21,Ottawa Senators,0,Montreal Canadiens,3,,NA,NA,NA
1924,RS,1924-02-23,Montreal Canadiens,0,Ottawa Senators,1,,NA,NA,NA
1924,RS,1924-02-23,Hamilton Tigers,1,Toronto St. Patricks,2,,NA,NA,NA
1924,RS,1924-02-27,Toronto St. Patricks,1,Montreal Canadiens,6,,NA,NA,NA
1924,RS,1924-02-27,Hamilton Tigers,4,Ottawa Senators,7,,NA,NA,NA
1924,RS,1924-03-01,Ottawa Senators,2,Hamilton Tigers,5,,NA,NA,NA
1924,RS,1924-03-01,Montreal Canadiens,4,Toronto St. Patricks,1,,NA,NA,NA
1924,RS,1924-03-05,Hamilton Tigers,3,Montreal Canadiens,6,,NA,NA,NA
1924,RS,1924-03-05,Ottawa Senators,8,Toronto St. Patricks,4,,NA,NA,NA
1925,RS,1924-11-29,Toronto St. Patricks,1,Montreal Canadiens,7,,NA,NA,"at Montreal Forum (Montreal, QC)"
1925,RS,1924-11-29,Ottawa Senators,3,Hamilton Tigers,5,,NA,NA,
1925,RS,1924-12-01,Montreal Maroons,1,Boston Bruins,2,,NA,NA,
1925,RS,1924-12-03,Hamilton Tigers,2,Montreal Maroons,0,,NA,NA,
1925,RS,1924-12-03,Boston Bruins,3,Toronto St. Patricks,5,,NA,NA,
1925,RS,1924-12-03,Montreal Canadiens,1,Ottawa Senators,2,OT,NA,NA,
1925,RS,1924-12-05,Hamilton Tigers,10,Toronto St. Patricks,3,,NA,NA,
1925,RS,1924-12-06,Ottawa Senators,1,Montreal Maroons,3,,NA,NA,
1925,RS,1924-12-08,Montreal Canadiens,4,Boston Bruins,3,,NA,NA,
1925,RS,1924-12-10,Boston Bruins,1,Hamilton Tigers,7,,NA,NA,
1925,RS,1924-12-10,Montreal Maroons,0,Montreal Canadiens,5,,NA,NA,
1925,RS,1924-12-10,Toronto St. Patricks,6,Ottawa Senators,3,,NA,NA,
1925,RS,1924-12-13,Hamilton Tigers,2,Montreal Canadiens,6,,NA,NA,
1925,RS,1924-12-13,Montreal Maroons,3,Toronto St. Patricks,1,,NA,NA,
1925,RS,1924-12-15,Ottawa Senators,10,Boston Bruins,2,,NA,NA,
1925,RS,1924-12-17,Boston Bruins,2,Montreal Maroons,6,,NA,NA,
1925,RS,1924-12-17,Montreal Canadiens,5,Toronto St. Patricks,2,,NA,NA,
1925,RS,1924-12-17,Hamilton Tigers,0,Ottawa Senators,0,OT,NA,NA,
1925,RS,1924-12-20,Montreal Maroons,1,Hamilton Tigers,3,,NA,NA,
1925,RS,1924-12-20,Ottawa Senators,2,Montreal Canadiens,3,,NA,NA,
1925,RS,1924-12-22,Toronto St. Patricks,10,Boston Bruins,1,,NA,NA,
1925,RS,1924-12-23,Montreal Maroons,2,Ottawa Senators,1,,NA,NA,
1925,RS,1924-12-25,Toronto St. Patricks,1,Hamilton Tigers,8,,NA,NA,
1925,RS,1924-12-25,Boston Bruins,0,Montreal Canadiens,5,,NA,NA,
1925,RS,1924-12-27,Montreal Canadiens,1,Montreal Maroons,1,OT,NA,NA,
1925,RS,1924-12-27,Ottawa Senators,4,Toronto St. Patricks,3,,NA,NA,
1925,RS,1924-12-29,Hamilton Tigers,2,Boston Bruins,1,,NA,NA,
1925,RS,1925-01-01,Montreal Canadiens,2,Hamilton Tigers,4,,NA,NA,
1925,RS,1925-01-01,Toronto St. Patricks,2,Montreal Maroons,1,,NA,NA,
1925,RS,1925-01-01,Boston Bruins,2,Ottawa Senators,5,,NA,NA,
1925,RS,1925-01-03,Boston Bruins,3,Montreal Maroons,4,,NA,NA,
1925,RS,1925-01-03,Hamilton Tigers,0,Ottawa Senators,2,,NA,NA,
1925,RS,1925-01-03,Montreal Canadiens,3,Toronto St. Patricks,1,,NA,NA,
1925,RS,1925-01-05,Toronto St. Patricks,3,Boston Bruins,2,,NA,NA,
1925,RS,1925-01-07,Ottawa Senators,2,Montreal Canadiens,0,,NA,NA,
1925,RS,1925-01-07,Montreal Maroons,6,Hamilton Tigers,2,,NA,NA,
1925,RS,1925-01-10,Boston Bruins,3,Montreal Canadiens,2,OT,NA,NA,
1925,RS,1925-01-10,Montreal Maroons,0,Ottawa Senators,4,,NA,NA,
1925,RS,1925-01-10,Hamilton Tigers,1,Toronto St. Patricks,3,,NA,NA,
1925,RS,1925-01-12,Hamilton Tigers,4,Boston Bruins,2,,NA,NA,
1925,RS,1925-01-14,Montreal Canadiens,1,Montreal Maroons,1,OT,NA,NA,
1925,RS,1925-01-14,Ottawa Senators,2,Toronto St. Patricks,3,,NA,NA,
1925,RS,1925-01-17,Montreal Canadiens,2,Hamilton Tigers,4,,NA,NA,
1925,RS,1925-01-17,Toronto St. Patricks,1,Montreal Maroons,2,,NA,NA,
1925,RS,1925-01-17,Boston Bruins,2,Ottawa Senators,3,,NA,NA,
1925,RS,1925-01-20,Montreal Maroons,2,Boston Bruins,0,,NA,NA,
1925,RS,1925-01-21,Toronto St. Patricks,4,Montreal Canadiens,2,,NA,NA,
1925,RS,1925-01-21,Ottawa Senators,4,Hamilton Tigers,5,OT,NA,NA,
1925,RS,1925-01-24,Montreal Canadiens,3,Ottawa Senators,2,OT,NA,NA,
1925,RS,1925-01-24,Boston Bruins,3,Toronto St. Patricks,4,,NA,NA,
1925,RS,1925-01-24,Hamilton Tigers,1,Montreal Maroons,0,,NA,NA,
1925,RS,1925-01-27,Montreal Canadiens,4,Boston Bruins,0,,NA,NA,
1925,RS,1925-01-28,Toronto St. Patricks,0,Hamilton Tigers,4,,NA,NA,
1925,RS,1925-01-28,Ottawa Senators,2,Montreal Maroons,1,OT,NA,NA,
1925,RS,1925-01-31,Boston Bruins,3,Hamilton Tigers,8,,NA,NA,
1925,RS,1925-01-31,Montreal Maroons,0,Montreal Canadiens,5,,NA,NA,
1925,RS,1925-01-31,Toronto St. Patricks,2,Ottawa Senators,1,,NA,NA,
1925,RS,1925-02-03,Ottawa Senators,3,Boston Bruins,1,,NA,NA,
1925,RS,1925-02-04,Hamilton Tigers,3,Montreal Canadiens,0,,NA,NA,
1925,RS,1925-02-04,Montreal Maroons,2,Toronto St. Patricks,3,,NA,NA,
1925,RS,1925-02-07,Boston Bruins,1,Montreal Maroons,0,,NA,NA,
1925,RS,1925-02-07,Hamilton Tigers,2,Ottawa Senators,3,OT,NA,NA,
1925,RS,1925-02-07,Montreal Canadiens,4,Toronto St. Patricks,5,,NA,NA,
1925,RS,1925-02-10,Toronto St. Patricks,5,Boston Bruins,1,,NA,NA,
1925,RS,1925-02-11,Montreal Maroons,2,Hamilton Tigers,3,,NA,NA,
1925,RS,1925-02-11,Ottawa Senators,3,Montreal Canadiens,10,,NA,NA,
1925,RS,1925-02-14,Hamilton Tigers,1,Toronto St. Patricks,3,,NA,NA,
1925,RS,1925-02-14,Boston Bruins,1,Montreal Canadiens,5,,NA,NA,
1925,RS,1925-02-14,Montreal Maroons,2,Ottawa Senators,3,,NA,NA,
1925,RS,1925-02-17,Hamilton Tigers,2,Boston Bruins,1,,NA,NA,
1925,RS,1925-02-18,Montreal Canadiens,1,Montreal Maroons,0,,NA,NA,
1925,RS,1925-02-18,Ottawa Senators,2,Toronto St. Patricks,4,,NA,NA,
1925,RS,1925-02-21,Montreal Canadiens,2,Hamilton Tigers,1,,NA,NA,
1925,RS,1925-02-21,Toronto St. Patricks,2,Montreal Maroons,1,,NA,NA,
1925,RS,1925-02-21,Boston Bruins,0,Ottawa Senators,3,,NA,NA,
1925,RS,1925-02-24,Montreal Maroons,1,Boston Bruins,2,OT,NA,NA,
1925,RS,1925-02-25,Ottawa Senators,0,Hamilton Tigers,2,,NA,NA,
1925,RS,1925-02-25,Toronto St. Patricks,3,Montreal Canadiens,1,,NA,NA,
1925,RS,1925-02-28,Hamilton Tigers,0,Montreal Maroons,1,,NA,NA,
1925,RS,1925-02-28,Boston Bruins,1,Toronto St. Patricks,5,,NA,NA,
1925,RS,1925-02-28,Montreal Canadiens,0,Ottawa Senators,1,,NA,NA,
1925,RS,1925-03-03,Montreal Canadiens,2,Boston Bruins,3,,NA,NA,
1925,RS,1925-03-04,Toronto St. Patricks,2,Hamilton Tigers,3,,NA,NA,
1925,RS,1925-03-04,Ottawa Senators,5,Montreal Maroons,1,,NA,NA,
1925,RS,1925-03-07,Boston Bruins,2,Hamilton Tigers,0,,NA,NA,
1925,RS,1925-03-07,Montreal Maroons,1,Montreal Canadiens,3,,NA,NA,
1925,RS,1925-03-07,Toronto St. Patricks,0,Ottawa Senators,3,,NA,NA,
1925,RS,1925-03-09,Ottawa Senators,4,Boston Bruins,1,,NA,NA,
1925,RS,1925-03-09,Hamilton Tigers,1,Montreal Canadiens,4,,NA,NA,
1925,RS,1925-03-09,Montreal Maroons,0,Toronto St. Patricks,3,,NA,NA,
1926,RS,1925-11-26,Pittsburgh Pirates,2,Boston Bruins,1,,NA,NA,NA
1926,RS,1925-11-28,Pittsburgh Pirates,1,Montreal Canadiens,0,,NA,NA,NA
1926,RS,1925-11-28,Montreal Maroons,2,Ottawa Senators,3,,NA,NA,NA
1926,RS,1925-11-28,Boston Bruins,3,Toronto St. Patricks,2,,NA,NA,NA
1926,RS,1925-12-01,Montreal Canadiens,3,Boston Bruins,2,,NA,NA,NA
1926,RS,1925-12-01,Toronto St. Patricks,2,Montreal Maroons,4,,NA,NA,NA
1926,RS,1925-12-02,New York Americans,2,Pittsburgh Pirates,1,OT,NA,NA,NA
1926,RS,1925-12-03,Montreal Maroons,3,Montreal Canadiens,2,,NA,NA,NA
1926,RS,1925-12-03,Boston Bruins,0,Ottawa Senators,2,,NA,NA,NA
1926,RS,1925-12-05,Boston Bruins,0,Montreal Maroons,4,,NA,NA,NA
1926,RS,1925-12-05,Pittsburgh Pirates,0,Ottawa Senators,1,,NA,NA,NA
1926,RS,1925-12-05,New York Americans,3,Toronto St. Patricks,5,,NA,NA,NA
1926,RS,1925-12-08,Montreal Maroons,2,Boston Bruins,3,,NA,NA,NA
1926,RS,1925-12-08,New York Americans,6,Montreal Canadiens,2,,NA,NA,NA
1926,RS,1925-12-09,Toronto St. Patricks,3,Pittsburgh Pirates,6,,NA,NA,NA
1926,RS,1925-12-10,New York Americans,0,Ottawa Senators,3,,NA,NA,NA
1926,RS,1925-12-11,Boston Bruins,3,Pittsburgh Pirates,5,,NA,NA,NA
1926,RS,1925-12-12,Ottawa Senators,2,Montreal Maroons,5,,NA,NA,NA
1926,RS,1925-12-12,Montreal Canadiens,0,Toronto St. Patricks,4,,NA,NA,NA
1926,RS,1925-12-15,Ottawa Senators,2,Boston Bruins,1,,NA,NA,NA
1926,RS,1925-12-15,Montreal Canadiens,3,New York Americans,1,,NA,NA,NA
1926,RS,1925-12-16,Montreal Maroons,4,Pittsburgh Pirates,2,,NA,NA,NA
1926,RS,1925-12-17,Montreal Canadiens,0,Ottawa Senators,3,,NA,NA,NA
1926,RS,1925-12-18,New York Americans,2,Pittsburgh Pirates,3,,NA,NA,NA
1926,RS,1925-12-19,Boston Bruins,5,Montreal Canadiens,6,OT,NA,NA,NA
1926,RS,1925-12-19,Montreal Maroons,4,New York Americans,1,,NA,NA,NA
1926,RS,1925-12-19,Pittsburgh Pirates,1,Toronto St. Patricks,1,OT,NA,NA,NA
1926,RS,1925-12-22,New York Americans,3,Boston Bruins,2,,NA,NA,NA
1926,RS,1925-12-23,Pittsburgh Pirates,0,Montreal Maroons,1,OT,NA,NA,NA
1926,RS,1925-12-23,Toronto St. Patricks,2,Ottawa Senators,4,,NA,NA,NA
1926,RS,1925-12-26,Ottawa Senators,3,Montreal Canadiens,0,,NA,NA,NA
1926,RS,1925-12-26,Pittsburgh Pirates,1,New York Americans,3,,NA,NA,NA
1926,RS,1925-12-26,Montreal Maroons,2,Toronto St. Patricks,0,,NA,NA,NA
1926,RS,1925-12-29,Toronto St. Patricks,0,Boston Bruins,3,,NA,NA,NA
1926,RS,1925-12-30,Montreal Canadiens,7,Montreal Maroons,4,,NA,NA,NA
1926,RS,1925-12-30,Toronto St. Patricks,1,New York Americans,2,OT,NA,NA,NA
1926,RS,1925-12-30,Ottawa Senators,5,Pittsburgh Pirates,0,,NA,NA,NA
1926,RS,1926-01-01,Montreal Canadiens,2,Pittsburgh Pirates,1,,NA,NA,NA
1926,RS,1926-01-01,Ottawa Senators,0,Toronto St. Patricks,3,,NA,NA,NA
1926,RS,1926-01-02,New York Americans,2,Montreal Maroons,3,OT,NA,NA,NA
1926,RS,1926-01-05,Pittsburgh Pirates,0,Boston Bruins,3,,NA,NA,NA
1926,RS,1926-01-05,Toronto St. Patricks,4,Montreal Canadiens,5,,NA,NA,NA
1926,RS,1926-01-05,Montreal Maroons,0,Ottawa Senators,4,,NA,NA,NA
1926,RS,1926-01-07,Ottawa Senators,1,Montreal Maroons,1,OT,NA,NA,NA
1926,RS,1926-01-07,Boston Bruins,2,New York Americans,2,OT,NA,NA,NA
1926,RS,1926-01-09,New York Americans,2,Montreal Canadiens,1,OT,NA,NA,NA
1926,RS,1926-01-09,Boston Bruins,2,Toronto St. Patricks,3,,NA,NA,NA
1926,RS,1926-01-11,Ottawa Senators,1,New York Americans,0,OT,NA,NA,NA
1926,RS,1926-01-12,Montreal Canadiens,4,Boston Bruins,2,,NA,NA,NA
1926,RS,1926-01-12,Toronto St. Patricks,2,Montreal Maroons,5,,NA,NA,NA
1926,RS,1926-01-13,Montreal Canadiens,2,New York Americans,1,,NA,NA,NA
1926,RS,1926-01-13,Pittsburgh Pirates,0,Ottawa Senators,1,,NA,NA,NA
1926,RS,1926-01-15,Boston Bruins,1,Pittsburgh Pirates,5,,NA,NA,NA
1926,RS,1926-01-15,New York Americans,3,Toronto St. Patricks,4,,NA,NA,NA
1926,RS,1926-01-16,Montreal Canadiens,0,Montreal Maroons,1,,NA,NA,NA
1926,RS,1926-01-19,Montreal Maroons,3,Boston Bruins,3,OT,NA,NA,NA
1926,RS,1926-01-19,Ottawa Senators,2,Montreal Canadiens,1,,NA,NA,NA
1926,RS,1926-01-19,Pittsburgh Pirates,4,New York Americans,0,,NA,NA,NA
1926,RS,1926-01-21,New York Americans,2,Ottawa Senators,3,,NA,NA,NA
1926,RS,1926-01-21,Toronto St. Patricks,4,Pittsburgh Pirates,5,,NA,NA,NA
1926,RS,1926-01-23,Pittsburgh Pirates,1,Montreal Maroons,4,,NA,NA,NA
1926,RS,1926-01-23,Boston Bruins,2,New York Americans,2,OT,NA,NA,NA
1926,RS,1926-01-23,Montreal Canadiens,2,Toronto St. Patricks,6,,NA,NA,NA
1926,RS,1926-01-25,Montreal Maroons,1,New York Americans,1,OT,NA,NA,NA
1926,RS,1926-01-26,Ottawa Senators,8,Boston Bruins,2,,NA,NA,NA
1926,RS,1926-01-26,Toronto St. Patricks,3,Montreal Canadiens,6,,NA,NA,NA
1926,RS,1926-01-27,Montreal Maroons,1,Pittsburgh Pirates,2,OT,NA,NA,NA
1926,RS,1926-01-28,Montreal Canadiens,2,Ottawa Senators,4,,NA,NA,NA
1926,RS,1926-01-29,Pittsburgh Pirates,2,Toronto St. Patricks,3,,NA,NA,NA
1926,RS,1926-01-30,Boston Bruins,5,Montreal Maroons,0,,NA,NA,NA
1926,RS,1926-01-30,Ottawa Senators,1,New York Americans,0,,NA,NA,NA
1926,RS,1926-02-02,Toronto St. Patricks,2,Boston Bruins,3,,NA,NA,NA
1926,RS,1926-02-02,Montreal Maroons,2,Montreal Canadiens,0,,NA,NA,NA
1926,RS,1926-02-02,Ottawa Senators,0,Pittsburgh Pirates,1,,NA,NA,NA
1926,RS,1926-02-03,Toronto St. Patricks,1,New York Americans,1,OT,NA,NA,NA
1926,RS,1926-02-04,Boston Bruins,3,Ottawa Senators,2,,NA,NA,NA
1926,RS,1926-02-06,Boston Bruins,3,Montreal Canadiens,3,OT,NA,NA,NA
1926,RS,1926-02-06,Pittsburgh Pirates,6,New York Americans,1,,NA,NA,NA
1926,RS,1926-02-06,Ottawa Senators,1,Toronto St. Patricks,4,,NA,NA,NA
1926,RS,1926-02-09,New York Americans,0,Boston Bruins,4,,NA,NA,NA
1926,RS,1926-02-09,Pittsburgh Pirates,2,Montreal Canadiens,4,,NA,NA,NA
1926,RS,1926-02-09,Montreal Maroons,5,Toronto St. Patricks,3,,NA,NA,NA
1926,RS,1926-02-11,Toronto St. Patricks,1,Ottawa Senators,2,,NA,NA,NA
1926,RS,1926-02-13,New York Americans,1,Montreal Maroons,2,,NA,NA,NA
1926,RS,1926-02-13,Montreal Canadiens,0,Pittsburgh Pirates,3,,NA,NA,NA
1926,RS,1926-02-13,Boston Bruins,7,Toronto St. Patricks,4,,NA,NA,NA
1926,RS,1926-02-16,Pittsburgh Pirates,2,Boston Bruins,3,OT,NA,NA,NA
1926,RS,1926-02-16,Ottawa Senators,1,Montreal Canadiens,0,,NA,NA,NA
1926,RS,1926-02-16,Toronto St. Patricks,3,New York Americans,2,,NA,NA,NA
1926,RS,1926-02-18,Toronto St. Patricks,2,Montreal Maroons,5,,NA,NA,NA
1926,RS,1926-02-18,Boston Bruins,7,New York Americans,3,,NA,NA,NA
1926,RS,1926-02-18,Montreal Canadiens,2,Ottawa Senators,4,,NA,NA,NA
1926,RS,1926-02-19,New York Americans,3,Pittsburgh Pirates,2,,NA,NA,NA
1926,RS,1926-02-20,Boston Bruins,3,Montreal Canadiens,1,,NA,NA,NA
1926,RS,1926-02-20,Montreal Maroons,0,Ottawa Senators,0,OT,NA,NA,NA
1926,RS,1926-02-20,Pittsburgh Pirates,1,Toronto St. Patricks,3,,NA,NA,NA
1926,RS,1926-02-22,Toronto St. Patricks,1,Boston Bruins,2,OT,NA,NA,NA
1926,RS,1926-02-23,Ottawa Senators,1,Montreal Maroons,1,OT,NA,NA,NA
1926,RS,1926-02-23,Montreal Canadiens,2,Pittsburgh Pirates,3,,NA,NA,NA
1926,RS,1926-02-24,Montreal Canadiens,1,New York Americans,6,,NA,NA,NA
1926,RS,1926-02-26,Montreal Maroons,0,Pittsburgh Pirates,1,,NA,NA,NA
1926,RS,1926-02-27,New York Americans,1,Montreal Canadiens,0,,NA,NA,NA
1926,RS,1926-02-27,Boston Bruins,2,Ottawa Senators,3,,NA,NA,NA
1926,RS,1926-02-27,Montreal Maroons,4,Toronto St. Patricks,3,,NA,NA,NA
1926,RS,1926-03-02,Montreal Canadiens,1,Boston Bruins,4,,NA,NA,NA
1926,RS,1926-03-02,Pittsburgh Pirates,4,Montreal Maroons,0,,NA,NA,NA
1926,RS,1926-03-02,New York Americans,3,Ottawa Senators,1,,NA,NA,NA
1926,RS,1926-03-04,Boston Bruins,3,Montreal Maroons,2,,NA,NA,NA
1926,RS,1926-03-04,Ottawa Senators,1,New York Americans,0,,NA,NA,NA
1926,RS,1926-03-04,Toronto St. Patricks,2,Pittsburgh Pirates,7,,NA,NA,NA
1926,RS,1926-03-06,Ottawa Senators,0,Boston Bruins,1,,NA,NA,NA
1926,RS,1926-03-06,Montreal Maroons,4,Montreal Canadiens,3,OT,NA,NA,NA
1926,RS,1926-03-06,New York Americans,2,Toronto St. Patricks,4,,NA,NA,NA
1926,RS,1926-03-08,Pittsburgh Pirates,0,Ottawa Senators,3,,NA,NA,NA
1926,RS,1926-03-09,New York Americans,1,Boston Bruins,0,,NA,NA,NA
1926,RS,1926-03-09,Pittsburgh Pirates,4,Montreal Canadiens,3,,NA,NA,NA
1926,RS,1926-03-11,New York Americans,1,Montreal Maroons,5,,NA,NA,NA
1926,RS,1926-03-11,Montreal Canadiens,3,Toronto St. Patricks,5,,NA,NA,NA
1926,RS,1926-03-12,Boston Bruins,1,Pittsburgh Pirates,2,OT,NA,NA,NA
1926,RS,1926-03-13,Montreal Canadiens,2,Montreal Maroons,4,,NA,NA,NA
1926,RS,1926-03-13,Ottawa Senators,1,Toronto St. Patricks,1,OT,NA,NA,NA
1926,RS,1926-03-15,Ottawa Senators,0,Pittsburgh Pirates,2,,NA,NA,NA
1926,RS,1926-03-16,Montreal Maroons,0,Boston Bruins,1,,NA,NA,NA
1926,RS,1926-03-16,Toronto St. Patricks,1,Montreal Canadiens,6,,NA,NA,NA
1926,RS,1926-03-17,Montreal Maroons,3,New York Americans,5,,NA,NA,NA
1926,RS,1926-03-17,Toronto St. Patricks,0,Ottawa Senators,4,,NA,NA,NA
1927,RS,1926-11-16,Montreal Canadiens,1,Boston Bruins,4,,NA,NA,
1927,RS,1926-11-16,Montreal Maroons,0,New York Rangers,1,,NA,NA,
1927,RS,1926-11-16,New York Americans,1,Pittsburgh Pirates,0,,NA,NA,
1927,RS,1926-11-17,Toronto Maple Leafs,1,Chicago Black Hawks,4,,NA,NA,
1927,RS,1926-11-18,Boston Bruins,2,Detroit Cougars,0,,NA,NA,"at Windsor, ON"
1927,RS,1926-11-18,Ottawa Senators,2,Montreal Canadiens,1,,NA,NA,
1927,RS,1926-11-18,Montreal Maroons,2,New York Americans,0,,NA,NA,
1927,RS,1926-11-20,Boston Bruins,1,Chicago Black Hawks,5,,NA,NA,
1927,RS,1926-11-20,Montreal Canadiens,1,Montreal Maroons,2,OT,NA,NA,
1927,RS,1926-11-20,New York Americans,1,Ottawa Senators,2,OT,NA,NA,
1927,RS,1926-11-20,Detroit Cougars,1,Pittsburgh Pirates,4,,NA,NA,
1927,RS,1926-11-20,New York Rangers,5,Toronto Maple Leafs,1,,NA,NA,
1927,RS,1926-11-23,Montreal Maroons,2,Boston Bruins,1,,NA,NA,
1927,RS,1926-11-23,New York Americans,0,Montreal Canadiens,2,,NA,NA,
1927,RS,1926-11-24,Detroit Cougars,1,Chicago Black Hawks,0,,NA,NA,
1927,RS,1926-11-25,New York Americans,4,Montreal Maroons,1,,NA,NA,
1927,RS,1926-11-25,New York Rangers,0,Pittsburgh Pirates,2,,NA,NA,
1927,RS,1926-11-25,Ottawa Senators,2,Toronto Maple Leafs,2,OT,NA,NA,
1927,RS,1926-11-27,Pittsburgh Pirates,5,Chicago Black Hawks,3,,NA,NA,
1927,RS,1926-11-27,New York Americans,2,Detroit Cougars,4,,NA,NA,"at Windsor, ON"
1927,RS,1926-11-27,New York Rangers,2,Montreal Canadiens,0,,NA,NA,
1927,RS,1926-11-27,Montreal Maroons,0,Ottawa Senators,1,OT,NA,NA,
1927,RS,1926-11-30,Ottawa Senators,2,Boston Bruins,1,,NA,NA,
1927,RS,1926-11-30,Detroit Cougars,4,Montreal Maroons,0,,NA,NA,
1927,RS,1926-11-30,Chicago Black Hawks,3,New York Rangers,4,OT,NA,NA,
1927,RS,1926-11-30,Pittsburgh Pirates,0,Toronto Maple Leafs,6,,NA,NA,
1927,RS,1926-12-01,Chicago Black Hawks,2,New York Americans,2,OT,NA,NA,
1927,RS,1926-12-02,Toronto Maple Leafs,0,Montreal Canadiens,2,,NA,NA,
1927,RS,1926-12-04,New York Rangers,0,Detroit Cougars,1,,NA,NA,"at Windsor, ON"
1927,RS,1926-12-04,Chicago Black Hawks,5,Montreal Maroons,3,,NA,NA,
1927,RS,1926-12-04,Montreal Canadiens,1,Ottawa Senators,4,,NA,NA,
1927,RS,1926-12-04,Boston Bruins,4,Pittsburgh Pirates,3,OT,NA,NA,
1927,RS,1926-12-04,New York Americans,1,Toronto Maple Leafs,0,,NA,NA,
1927,RS,1926-12-07,New York Rangers,1,Boston Bruins,0,,NA,NA,
1927,RS,1926-12-07,Ottawa Senators,3,Chicago Black Hawks,2,,NA,NA,
1927,RS,1926-12-07,Montreal Maroons,2,Montreal Canadiens,3,OT,NA,NA,
1927,RS,1926-12-09,Ottawa Senators,3,Detroit Cougars,1,,NA,NA,"at Windsor, ON"
1927,RS,1926-12-09,Montreal Canadiens,5,Pittsburgh Pirates,2,,NA,NA,
1927,RS,1926-12-09,Chicago Black Hawks,2,Toronto Maple Leafs,5,,NA,NA,
1927,RS,1926-12-11,New York Americans,4,Detroit Cougars,2,,NA,NA,"at Windsor, ON"
1927,RS,1926-12-11,Chicago Black Hawks,3,Montreal Canadiens,0,,NA,NA,
1927,RS,1926-12-11,Toronto Maple Leafs,1,Ottawa Senators,2,,NA,NA,
1927,RS,1926-12-11,Montreal Maroons,2,Pittsburgh Pirates,2,OT,NA,NA,
1927,RS,1926-12-12,Boston Bruins,1,New York Rangers,2,OT,NA,NA,
1927,RS,1926-12-14,Detroit Cougars,2,Boston Bruins,7,,NA,NA,
1927,RS,1926-12-14,Toronto Maple Leafs,0,Montreal Maroons,3,,NA,NA,
1927,RS,1926-12-14,Ottawa Senators,2,New York Americans,0,,NA,NA,
1927,RS,1926-12-15,New York Rangers,2,Chicago Black Hawks,6,,NA,NA,
1927,RS,1926-12-16,Boston Bruins,2,Montreal Canadiens,2,OT,NA,NA,
1927,RS,1926-12-16,Detroit Cougars,5,Ottawa Senators,0,,NA,NA,
1927,RS,1926-12-18,Pittsburgh Pirates,0,Boston Bruins,3,,NA,NA,
1927,RS,1926-12-18,New York Americans,2,Chicago Black Hawks,4,,NA,NA,
1927,RS,1926-12-18,Ottawa Senators,0,Montreal Maroons,0,OT,NA,NA,
1927,RS,1926-12-18,Montreal Canadiens,2,Toronto Maple Leafs,0,,NA,NA,
1927,RS,1926-12-19,Detroit Cougars,1,New York Rangers,1,OT,NA,NA,
1927,RS,1926-12-20,Toronto Maple Leafs,0,New York Americans,2,,NA,NA,
1927,RS,1926-12-21,Toronto Maple Leafs,5,Boston Bruins,3,,NA,NA,
1927,RS,1926-12-21,Pittsburgh Pirates,0,New York Rangers,1,,NA,NA,
1927,RS,1926-12-22,Montreal Canadiens,3,Chicago Black Hawks,1,,NA,NA,
1927,RS,1926-12-23,Montreal Canadiens,3,Detroit Cougars,2,OT,NA,NA,"at Windsor, ON"
1927,RS,1926-12-23,Boston Bruins,2,Montreal Maroons,1,,NA,NA,
1927,RS,1926-12-23,Pittsburgh Pirates,0,New York Americans,2,,NA,NA,
1927,RS,1926-12-23,New York Rangers,0,Ottawa Senators,1,,NA,NA,
1927,RS,1926-12-25,Detroit Cougars,0,Chicago Black Hawks,2,,NA,NA,
1927,RS,1926-12-25,Toronto Maple Leafs,2,Pittsburgh Pirates,3,,NA,NA,
1927,RS,1926-12-26,New York Rangers,2,New York Americans,5,,NA,NA,
1927,RS,1926-12-28,New York Americans,1,Boston Bruins,2,,NA,NA,
1927,RS,1926-12-28,Ottawa Senators,3,New York Rangers,2,OT,NA,NA,
1927,RS,1926-12-29,Montreal Maroons,4,Chicago Black Hawks,5,OT,NA,NA,
1927,RS,1926-12-30,Montreal Maroons,2,Detroit Cougars,0,,NA,NA,"at Windsor, ON"
1927,RS,1926-12-30,Pittsburgh Pirates,0,Montreal Canadiens,1,,NA,NA,
1927,RS,1926-12-30,Boston Bruins,1,Toronto Maple Leafs,4,,NA,NA,
1927,RS,1927-01-01,New York Rangers,4,Chicago Black Hawks,0,,NA,NA,
1927,RS,1927-01-01,Pittsburgh Pirates,3,Detroit Cougars,2,,NA,NA,"at Windsor, ON"
1927,RS,1927-01-01,Montreal Canadiens,1,Ottawa Senators,2,,NA,NA,
1927,RS,1927-01-01,Montreal Maroons,3,Toronto Maple Leafs,0,,NA,NA,
1927,RS,1927-01-02,Boston Bruins,0,New York Americans,3,,NA,NA,
1927,RS,1927-01-04,Ottawa Senators,1,Boston Bruins,2,OT,NA,NA,
1927,RS,1927-01-04,Pittsburgh Pirates,2,Chicago Black Hawks,1,,NA,NA,
1927,RS,1927-01-04,Toronto Maple Leafs,2,Detroit Cougars,1,,NA,NA,"at Windsor, ON"
1927,RS,1927-01-04,Montreal Canadiens,3,New York Americans,6,,NA,NA,
1927,RS,1927-01-06,New York Americans,4,Montreal Maroons,3,OT,NA,NA,
